entity_cd,property_code,project_no,lot_no,type,area,lot_cost,lot_price,house_cost,house_price,package_cost,package_price,transfer_charges,model,model_area,sales_date,status,date_updated
Grecian Estates,GRE1995,GREPH07,1995,House & Lot,200.00,14784.84695,23808.53717,52081.582,85079.43,66866.42895,108887.9672,861.3928748,,0,7/24/2011,Sold,3/11/2023
Grecian Estates,GRE1996,GREPH07,1996,House & Lot,200.00,17125.1036,23954.07395,52081.582,85079.43,69206.6856,109033.5039,866.6583954,,0,12/28/2012,Sold,3/11/2023
Grecian Estates,GRE1997,GREPH06,1997,House & Lot,290.00,31708.36884,42413.15315,75518.2939,123365.1735,107226.6627,165778.3266,1534.507881,,0,1/6/2013,Sold,3/11/2023
Grecian Estates,GRE1998,GREPH06,1998,House & Lot,231.00,24965.01618,33393.23634,60154.22721,98266.74165,85119.24339,131659.978,1208.167291,,0,9/20/2012,Sold,3/11/2023
Grecian Estates,GRE1999,GREPH06,1999,House & Lot,150.00,16191.47281,21657.73394,39061.1865,63809.5725,55252.65931,85467.30644,783.576814,,0,8/17/2012,Sold,3/11/2023
Grecian Estates,GRE2000,GREPH06,2000,House & Lot,150.00,16482.33395,25521.91747,39061.1865,63809.5725,55543.52045,89331.48997,923.3829742,,0,4/8/2015,Sold,3/11/2023
Grecian Estates,GRE2001,GREPH06,2001,House & Lot,150.00,16457.06594,22012.99163,39061.1865,63809.5725,55518.25244,85822.56413,796.4300373,,0,8/30/2012,Sold,3/11/2023
Grecian Estates,GRE2002,GREPH06,2002,House & Lot,150.00,16261.03476,21750.78009,39061.1865,63809.5725,55322.22126,85560.35259,786.9432237,,0,9/5/2012,Sold,3/11/2023
Grecian Estates,GRE2003,GREPH06,2003,House & Lot,150.00,16198.45439,21667.07251,39061.1865,63809.5725,55259.64089,85476.64501,783.9146834,,0,8/8/2012,Sold,3/11/2023
Grecian Estates,GRE2004,GREPH06,2004,House & Lot,150.00,16432.86695,21980.62303,39061.1865,63809.5725,55494.05345,85790.19553,795.2589414,,0,8/30/2012,Sold,3/11/2023
Grecian Estates,GRE2005,GREPH06,2005,House & Lot,157.00,17198.14282,23004.25698,40884.04187,66787.35255,58082.18469,89791.60953,832.2940176,,0,8/15/2012,Sold,3/11/2023
Grecian Estates,GRE2006,GREPH06,2006,House & Lot,146.00,15751.44854,21069.15693,38019.55486,62107.9839,53771.0034,83177.14083,762.2820977,,0,9/12/2012,Sold,3/11/2023
Grecian Estates,GRE2007,GREPH06,2007,House & Lot,133.00,14384.89892,19241.25849,34634.25203,56577.82095,49019.15095,75819.07944,696.1487321,,0,9/29/2012,Sold,3/11/2023
Grecian Estates,GRE2008,GREPH06,2008,House & Lot,143.00,15497.30317,20729.21177,37238.33113,60831.79245,52735.6343,81561.00422,749.9828818,,0,9/29/2012,Sold,3/11/2023
Grecian Estates,GRE2009,GREPH06,2009,House & Lot,161.00,17571.93129,23504.2369,41925.67351,68488.94115,59497.6048,91993.17805,850.3832909,,0,4/8/2015,Sold,3/11/2023
Grecian Estates,GRE2010,GREPH06,2010,House & Lot,187.00,20320.54987,27180.7925,48696.27917,79549.26705,69016.82904,106730.0595,983.4010725,,0,1/26/2013,Sold,3/11/2023
Grecian Estates,GRE2011,GREPH06,2011,House & Lot,212.00,23135.22647,30945.70737,55206.47692,90184.1958,78341.70339,121129.9032,1119.615693,,0,1/30/2013,Sold,3/11/2023
Grecian Estates,GRE2012,GREPH06,2012,House & Lot,237.00,25564.65767,34195.31753,61716.67467,100819.1246,87281.33234,135014.4421,1237.186588,,0,2/27/2013,Sold,3/11/2023
Grecian Estates,GRE2013,GREPH06,2013,House & Lot,213.00,23407.50186,31309.90327,55466.88483,90609.59295,78874.38669,121919.4962,1132.7923,,0,1/27/2013,Sold,3/11/2023
Grecian Estates,GRE2014,GREPH06,2014,House & Lot,159.00,17340.25276,23194.34342,41404.85769,67638.14685,58745.11045,90832.49027,839.1713449,,0,1/26/2013,Sold,3/11/2023
Grecian Estates,GRE2015,GREPH06,2015,House & Lot,203.00,22255.21296,30512.82142,52862.80573,86355.62145,75118.01869,116868.4429,1103.953879,,0,1/26/2013,Sold,3/11/2023
Grecian Estates,GRE2016,GREPH04,2016,Lot Only,200.00,18922,35239.59775,,,18922,35239.59775,1274.968647,,0,5/15/2014,Sold,3/11/2023
Grecian Estates,GRE2017,GREPH04,2017,Lot Only,200.00,18665.42338,35484.62636,,,18665.42338,35484.62636,1362.921932,,0,5/30/2016,Sold,3/11/2023
Grecian Estates,GRE2018,GREPH04,2018,Lot Only,200.00,18492.59126,35156.05716,,,18492.59126,35156.05716,1271.946148,,0,7/3/2014,Sold,3/11/2023
Grecian Estates,GRE2019,GREPH04,2019,Lot Only,200.00,18922,34881.88994,,,18922,34881.88994,1262.026778,,0,7/16/2014,Sold,3/11/2023
Grecian Estates,GRE2020,GREPH04,2020,Lot Only,241.00,22077.91605,41972.0663,,,22077.91605,41972.0663,1518.549359,,0,10/21/2015,Sold,3/11/2023
Grecian Estates,GRE2021,GREPH04,2021,Lot Only,228.00,21202.8746,40308.53458,,,21202.8746,40308.53458,1458.362781,,0,9/10/2015,Sold,3/11/2023
Grecian Estates,GRE2022,GREPH04,2022,Lot Only,200.00,18922,34836.69269,,,18922,34836.69269,1260.391542,,0,7/16/2014,Sold,3/11/2023
Grecian Estates,GRE2023,GREPH04,2023,Lot Only,200.00,18922,35173.34178,,,18922,35173.34178,1350.965864,,0,2/19/2016,Sold,3/11/2023
Grecian Estates,GRE2024,GREPH04,2024,Lot Only,218.00,20624.98,38448.78118,,,20624.98,38448.78118,1391.076903,,0,7/15/2015,Sold,3/11/2023
Grecian Estates,GRE2025,GREPH04,2025,Lot Only,295.00,27105.43947,51529.84276,,,27105.43947,51529.84276,1864.349711,,0,5/8/2014,Sold,3/11/2023
Grecian Estates,GRE2026,GREPH04,2026,Lot Only,329.00,30202.5272,63099.64774,,,30202.5272,63099.64774,2418.927723,,0,10/28/2018,Sold,3/11/2023
Grecian Estates,GRE2027,GREPH04,2027,Lot Only,274.00,25541.90543,47373.08906,,,25541.90543,47373.08906,1909.019068,,0,3/17/2016,Sold,3/11/2023
Grecian Estates,GRE2028,GREPH04,2028,Lot Only,295.00,27504.62817,51013.41027,,,27504.62817,51013.41027,2041.23745,,0,4/29/2016,Sold,3/11/2023
Grecian Estates,GRE2029,GREPH04,2029,Lot Only,328.00,30326.04893,56246.34336,,,30326.04893,56246.34336,2230.042972,,0,2/14/2016,Sold,3/11/2023
Grecian Estates,GRE2030,GREPH04,2030,Lot Only,200.00,18922,34485.66045,,,18922,34485.66045,1247.691195,,0,11/6/2015,Sold,3/11/2023
Grecian Estates,GRE2031,GREPH04,2031,Lot Only,200.00,18469.40868,38586.62303,,,18469.40868,38586.62303,1435.369127,,0,5/29/2018,Sold,3/11/2023
Grecian Estates,GRE2032,GREPH04,2032,Lot Only,200.00,18922,34317.54665,,,18922,34317.54665,1241.608838,,0,11/4/2015,Sold,3/11/2023
Grecian Estates,GRE2033,GREPH04,2033,Lot Only,200.00,18688.39243,39044.12785,,,18688.39243,39044.12785,1452.387675,,0,3/30/2018,Sold,3/11/2023
Grecian Estates,GRE2034,GREPH04,2034,Lot Only,233.00,21500.18688,39876.84619,,,21500.18688,39876.84619,1442.744295,,0,9/16/2015,Sold,3/11/2023
Grecian Estates,GRE2035,GREPH04,2035,Lot Only,200.00,18922,34370.27991,,,18922,34370.27991,1243.516727,,0,3/2/2014,Sold,3/11/2023
Grecian Estates,GRE2036,GREPH04,2036,Lot Only,201.00,17868.02938,34516.45023,,,17868.02938,34516.45023,1248.805169,,0,1/5/2018,Sold,3/11/2023
Grecian Estates,GRE2037,GREPH04,2037,Lot Only,240.00,22706.4,40323.12144,,,22706.4,40323.12144,1314.47286,,0,5/31/2014,Sold,3/11/2023
Grecian Estates,GRE2038,GREPH04,2038,Lot Only,202.00,18652.14064,34594.50959,,,18652.14064,34594.50959,1338.63654,,0,1/30/2016,Sold,3/11/2023
Grecian Estates,GRE2039,GREPH04,2039,Lot Only,240.00,22273.0222,41310.22596,,,22273.0222,41310.22596,1494.603975,,0,5/25/2014,Sold,3/11/2023
Grecian Estates,GRE2040,GREPH04,2040,Lot Only,239.00,22611.79,40690.81673,,,22611.79,40690.81673,1472.193749,,0,6/18/2014,Sold,3/11/2023
Grecian Estates,GRE2041,GREPH04,2041,Lot Only,239.00,22611.79,39846.02671,,,22611.79,39846.02671,1441.629247,,0,6/18/2014,Sold,3/11/2023
Grecian Estates,GRE2042,GREPH04,2042,Lot Only,200.00,18922,34555.39222,,,18922,34555.39222,1250.21409,,0,6/6/2014,Sold,3/11/2023
Grecian Estates,GRE2043,GREPH04,2043,Lot Only,200.00,18922,33190.48504,,,18922,33190.48504,1200.831749,,0,2/21/2014,Sold,3/11/2023
Grecian Estates,GRE2044,GREPH04,2044,Lot Only,200.00,18922,33510.71913,,,18922,33510.71913,1212.417818,,0,6/10/2014,Sold,3/11/2023
Grecian Estates,GRE2045,GREPH04,2045,Lot Only,200.00,18922,34033.85026,,,18922,34033.85026,1231.344702,,0,8/14/2014,Sold,3/11/2023
Grecian Estates,GRE2046,GREPH04,2046,Lot Only,200.00,18922,34372.46741,,,18922,34372.46741,1243.595871,,0,7/5/2014,Sold,3/11/2023
Grecian Estates,GRE2047,GREPH04,2047,Lot Only,200.00,18922,33389.08585,,,18922,33389.08585,1208.017126,,0,7/4/2014,Sold,3/11/2023
Grecian Estates,GRE2048,GREPH04,2048,Lot Only,247.00,22904.01911,42480.55496,,,22904.01911,42480.55496,1536.946478,,0,6/19/2014,Sold,3/11/2023
Grecian Estates,GRE2049,GREPH04,2049,Lot Only,253.00,23936.33,43661.53011,,,23936.33,43661.53011,1579.674159,,0,7/13/2014,Sold,3/11/2023
Grecian Estates,GRE2050,GREPH04,2050,Lot Only,239.00,22611.79,40873.6558,,,22611.79,40873.6558,1478.808867,,0,6/27/2014,Sold,3/11/2023
Grecian Estates,GRE2051,GREPH04,2051,Lot Only,230.00,21760.3,39499.6566,,,21760.3,39499.6566,1429.097576,,0,3/22/2015,Sold,3/11/2023
Grecian Estates,GRE2052,GREPH04,2052,Lot Only,230.00,21760.3,39377.7687,,,21760.3,39377.7687,1286.389739,,0,1/8/2016,Sold,3/11/2023
Grecian Estates,GRE2053,GREPH04,2053,Lot Only,247.00,23014.54859,42685.55625,,,23014.54859,42685.55625,1738.391431,,0,4/27/2017,Sold,3/11/2023
Grecian Estates,GRE2054,GREPH04,2054,Lot Only,220.00,20199.58934,38401.20373,,,20199.58934,38401.20373,1389.355551,,0,6/14/2014,Sold,3/11/2023
Grecian Estates,GRE2055,GREPH04,2055,Lot Only,235.00,21914.12232,41660.6922,,,21914.12232,41660.6922,1692.526824,,0,3/27/2016,Sold,3/11/2023
Grecian Estates,GRE2056,GREPH04,2056,Lot Only,200.00,18336.63905,34859.57817,,,18336.63905,34859.57817,1338.914581,,0,3/27/2016,Sold,3/11/2023
Grecian Estates,GRE2057,GREPH04,2057,Lot Only,222.00,20445.79429,58475.06636,,,20445.79429,58475.06636,2115.627901,,0,10/29/2011,Sold,3/11/2023
Grecian Estates,GRE2058,GREPH04,2058,Lot Only,200.00,18607.42009,39846.82481,,,18607.42009,39846.82481,1441.658122,,0,5/14/2012,Sold,3/11/2023
Grecian Estates,GRE2059,GREPH04,2059,Lot Only,200.00,18922,35428.38094,,,18922,35428.38094,1360.792941,,0,7/29/2016,Sold,3/11/2023
Grecian Estates,GRE2060,GREPH04,2060,Lot Only,200.00,18580.58668,35323.34428,,,18580.58668,35323.34428,1277.998596,,0,12/28/2014,Sold,3/11/2023
Grecian Estates,GRE2061,GREPH04,2061,Lot Only,215.00,20341.15,39105.75667,,,20341.15,39105.75667,1414.846276,,0,12/26/2015,Sold,3/11/2023
Maria Estates,MARPH01,MARPH01,1001,Lot Only,36705.00,6239850,11356527,,,6239850,11356527,,,,,For Development,3/14/2023
Maria Estates,MARPH02,MARPH02,1001,House & Lot,25075.00,5641875,12976312.5,,,5641875,12976312.5,,,,,For Development,3/14/2023
Maria Estates,MARPH03,MARPH03,1002,Lot Only,37903.00,6443510,11727188.2,,,6443510,11727188.2,,,,,For Development,3/14/2023
Maria Estates,MARPH04,MARPH04,1002,House & Lot,25818.00,5809050,13360815,,,5809050,13360815,,,,,For Development,3/14/2023
Maria Estates,MARPH05,MARPH05,1003,Lot Only,37776.00,6421920,11687894.4,,,6421920,11687894.4,,,,,For Development,3/14/2023
Maria Estates,MARPH06,MARPH06,1003,House & Lot,26272.00,5911200,13595760,,,5911200,13595760,,,,,For Development,3/14/2023
Maria Estates,MARPH07,MARPH07,1004,Lot Only,37984.00,6457280,11752249.6,,,6457280,11752249.6,,,,,For Development,3/14/2023
Maria Estates,MARPH08,MARPH08,1004,House & Lot,24949.00,5613525,12911107.5,,,5613525,12911107.5,,,,,For Development,3/14/2023
Maria Estates,MARPH09,MARPH09,1005,Lot Only,36857.00,6265690,11403555.8,,,6265690,11403555.8,,,,,For Development,3/14/2023
Maria Estates,MARPH10,MARPH10,1005,House & Lot,25871.00,5820975,13388242.5,,,5820975,13388242.5,,,,,For Development,3/14/2023
Paseo Nueva,PAS0001,PASPH01,1001,Lot Only,36705.00,6239850,11356527,,,6239850,11356527,,,,,For Development,3/14/2023
Paseo Nueva,PAS0002,PASPH02,1001,House & Lot,25075.00,5641875,12976312.5,,,5641875,12976312.5,,,,,For Development,3/14/2023
Paseo Nueva,PAS0003,PASPH03,1002,Lot Only,37903.00,6443510,11727188.2,,,6443510,11727188.2,,,,,For Development,3/14/2023
Paseo Nueva,PAS0004,PASPH04,1002,House & Lot,25818.00,5809050,13360815,,,5809050,13360815,,,,,For Development,3/14/2023
Paseo Nueva,PAS0005,PASPH05,1003,Lot Only,37776.00,6421920,11687894.4,,,6421920,11687894.4,,,,,For Development,3/14/2023
Paseo Nueva,PAS0006,PASPH06,1003,House & Lot,26272.00,5911200,13595760,,,5911200,13595760,,,,,For Development,3/14/2023
Paseo Nueva,PAS0007,PASPH07,1004,Lot Only,37984.00,6457280,11752249.6,,,6457280,11752249.6,,,,,For Development,3/14/2023
Paseo Nueva,PAS0008,PASPH08,1004,House & Lot,24949.00,5613525,12911107.5,,,5613525,12911107.5,,,,,For Development,3/14/2023
Paseo Nueva,PAS0009,PASPH09,1005,Lot Only,36857.00,6265690,11403555.8,,,6265690,11403555.8,,,,,For Development,3/14/2023
Paseo Nueva,PAS0010,PASPH10,1005,House & Lot,25871.00,5820975,13388242.5,,,5820975,13388242.5,,,,,For Development,3/14/2023
Paseo Nueva,PAS0011,PASPH11,1006,Lot Only,36352.00,6179840,11247308.8,,,6179840,11247308.8,,,,,For Development,3/14/2023
Paseo Nueva,PAS0012,PASPH12,1006,House & Lot,25607.00,5761575,13251622.5,,,5761575,13251622.5,,,,,For Development,3/14/2023
Paseo Nueva,PAS0013,PASPH13,1007,Lot Only,37946.00,6450820,11740492.4,,,6450820,11740492.4,,,,,For Development,3/14/2023
Paseo Nueva,PAS0014,PASPH14,1007,House & Lot,25743.00,5792175,13322002.5,,,5792175,13322002.5,,,,,For Development,3/14/2023
Santorini Bay,SAN0001,SANPH03,1,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,9/12/2021,Sold,3/14/2023
Santorini Bay,SAN0002,SANPH03,2,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,9/6/2021,Sold,3/14/2023
Santorini Bay,SAN0003,SANPH03,3,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,11/17/2021,Sold,3/14/2023
Santorini Bay,SAN0004,SANPH03,4,Carpark,12.88,10266.82033,13869.58328,,,10266.82033,13869.58328,464.3294597,,0,9/4/2021,Sold,3/14/2023
Santorini Bay,SAN0005,SANPH03,5,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,5/6/2021,Sold,3/14/2023
Santorini Bay,SAN0006,SANPH03,6,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,,Available,3/14/2023
Santorini Bay,SAN0007,SANPH03,7,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,11/8/2020,Sold,3/14/2023
Santorini Bay,SAN0008,SANPH03,8,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,11/20/2020,Sold,3/14/2023
Santorini Bay,SAN0009,SANPH03,9,Carpark,12.75,10163.19559,13729.59525,,,10163.19559,13729.59525,459.6429046,,0,,Available,3/14/2023
Santorini Bay,SAN0010,SANPH03,10,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,12/22/2020,Sold,3/14/2023
Santorini Bay,SAN0011,SANPH03,11,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,2/27/2021,Sold,3/14/2023
Santorini Bay,SAN0012,SANPH03,12,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,,Available,3/14/2023
Santorini Bay,SAN0013,SANPH03,13,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,,Available,3/14/2023
Santorini Bay,SAN0014,SANPH03,14,Carpark,12.88,10266.82033,13869.58328,,,10266.82033,13869.58328,464.3294597,,0,5/11/2022,Sold,3/14/2023
Santorini Bay,SAN0015,SANPH03,15,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,10/14/2021,Sold,3/14/2023
Santorini Bay,SAN0016,SANPH03,16,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,,Available,3/14/2023
Santorini Bay,SAN0017,SANPH03,17,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,2/12/2022,Sold,3/14/2023
Santorini Bay,SAN0018,SANPH03,18,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,,Available,3/14/2023
Santorini Bay,SAN0019,SANPH03,19,Carpark,12.75,10163.19559,13729.59525,,,10163.19559,13729.59525,459.6429046,,0,6/7/2022,Sold,3/14/2023
Santorini Bay,SAN0020,SANPH03,20,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,,Available,3/14/2023
Santorini Bay,SAN0021,SANPH03,21,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,10/20/2021,Sold,3/14/2023
Santorini Bay,SAN0022,SANPH03,22,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,,Available,3/14/2023
Santorini Bay,SAN0023,SANPH03,23,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,7/16/2021,Sold,3/14/2023
Santorini Bay,SAN0024,SANPH03,24,Carpark,12.88,10266.82033,13869.58328,,,10266.82033,13869.58328,464.3294597,,0,5/12/2022,Sold,3/14/2023
Santorini Bay,SAN0025,SANPH03,25,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,1/9/2021,Sold,3/14/2023
Santorini Bay,SAN0026,SANPH03,26,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,10/5/2022,Sold,3/14/2023
Santorini Bay,SAN0027,SANPH03,27,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,1/22/2022,Sold,3/14/2023
Santorini Bay,SAN0028,SANPH03,28,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,8/13/2022,Sold,3/14/2023
Santorini Bay,SAN0029,SANPH03,29,Carpark,12.75,10163.19559,13729.59525,,,10163.19559,13729.59525,459.6429046,,0,12/11/2021,Sold,3/14/2023
Santorini Bay,SAN0030,SANPH03,30,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,,Available,3/14/2023
Santorini Bay,SAN0031,SANPH03,31,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,10/17/2021,Sold,3/14/2023
Santorini Bay,SAN0032,SANPH03,32,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,3/4/2021,Sold,3/14/2023
Santorini Bay,SAN0033,SANPH03,33,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,9/25/2021,Sold,3/14/2023
Santorini Bay,SAN0034,SANPH03,34,Carpark,12.88,10266.82033,13869.58328,,,10266.82033,13869.58328,464.3294597,,0,12/4/2020,Sold,3/14/2023
Santorini Bay,SAN0035,SANPH03,35,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,,Available,3/14/2023
Santorini Bay,SAN0036,SANPH03,36,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,1/25/2021,Sold,3/14/2023
Santorini Bay,SAN0037,SANPH03,37,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,12/25/2020,Sold,3/14/2023
Santorini Bay,SAN0038,SANPH03,38,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,,Available,3/14/2023
Santorini Bay,SAN0039,SANPH03,39,Carpark,12.75,10163.19559,13729.59525,,,10163.19559,13729.59525,459.6429046,,0,1/11/2021,Sold,3/14/2023
Santorini Bay,SAN0040,SANPH03,40,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,11/7/2021,Sold,3/14/2023
Santorini Bay,SAN0041,SANPH03,41,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,1/5/2021,Sold,3/14/2023
Santorini Bay,SAN0042,SANPH03,42,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,11/25/2021,Sold,3/14/2023
Santorini Bay,SAN0043,SANPH03,43,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,7/17/2021,Sold,3/14/2023
Santorini Bay,SAN0044,SANPH03,44,Carpark,12.88,10266.82033,13869.58328,,,10266.82033,13869.58328,464.3294597,,0,,Available,3/14/2023
Santorini Bay,SAN0045,SANPH03,45,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,11/20/2021,Sold,3/14/2023
Santorini Bay,SAN0046,SANPH03,46,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,7/12/2021,Sold,3/14/2023
Santorini Bay,SAN0047,SANPH03,47,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,,Available,3/14/2023
Santorini Bay,SAN0048,SANPH03,48,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,11/26/2021,Sold,3/14/2023
Santorini Bay,SAN0049,SANPH03,49,Carpark,12.75,10163.19559,13729.59525,,,10163.19559,13729.59525,459.6429046,,0,,Available,3/14/2023
Santorini Bay,SAN0050,SANPH03,50,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,12/27/2021,Sold,3/14/2023
Santorini Bay,SAN0051,SANPH03,51,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,5/11/2021,Sold,3/14/2023
Santorini Bay,SAN0052,SANPH03,52,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,,Available,3/14/2023
Santorini Bay,SAN0053,SANPH03,53,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,7/24/2022,Sold,3/14/2023
Santorini Bay,SAN0054,SANPH03,54,Carpark,12.88,10266.82033,13869.58328,,,10266.82033,13869.58328,464.3294597,,0,12/24/2020,Sold,3/14/2023
Santorini Bay,SAN0055,SANPH03,55,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,5/31/2022,Sold,3/14/2023
Santorini Bay,SAN0056,SANPH03,56,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,,Available,3/14/2023
Santorini Bay,SAN0057,SANPH03,57,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,12/13/2020,Sold,3/14/2023
Santorini Bay,SAN0058,SANPH03,58,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,,Available,3/14/2023
Santorini Bay,SAN0059,SANPH03,59,Carpark,12.75,10163.19559,13729.59525,,,10163.19559,13729.59525,459.6429046,,0,,Available,3/14/2023
Santorini Bay,SAN0060,SANPH03,60,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,8/21/2021,Sold,3/14/2023
Santorini Bay,SAN0061,SANPH03,61,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,4/23/2021,Sold,3/14/2023
Santorini Bay,SAN0062,SANPH03,62,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,,Available,3/14/2023
Santorini Bay,SAN0063,SANPH03,63,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,6/7/2021,Sold,3/14/2023
Santorini Bay,SAN0064,SANPH03,64,Carpark,12.88,10266.82033,13869.58328,,,10266.82033,13869.58328,464.3294597,,0,10/20/2020,Sold,3/14/2023
Santorini Bay,SAN0065,SANPH03,65,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,2/11/2021,Sold,3/14/2023
Santorini Bay,SAN0066,SANPH03,66,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,4/29/2021,Sold,3/14/2023
Santorini Bay,SAN0067,SANPH03,67,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,11/3/2021,Sold,3/14/2023
Santorini Bay,SAN0068,SANPH03,68,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,11/7/2020,Sold,3/14/2023
Santorini Bay,SAN0069,SANPH03,69,Carpark,12.75,10163.19559,13729.59525,,,10163.19559,13729.59525,459.6429046,,0,11/29/2020,Sold,3/14/2023
Santorini Bay,SAN0070,SANPH03,70,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,,Available,3/14/2023
Santorini Bay,SAN0071,SANPH03,71,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,11/15/2020,Sold,3/14/2023
Santorini Bay,SAN0072,SANPH03,72,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,,Available,3/14/2023
Santorini Bay,SAN0073,SANPH03,73,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,,Available,3/14/2023
Santorini Bay,SAN0074,SANPH03,74,Carpark,12.88,10266.82033,13869.58328,,,10266.82033,13869.58328,464.3294597,,0,,Available,3/14/2023
Santorini Bay,SAN0075,SANPH03,75,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,3/13/2021,Sold,3/14/2023
Santorini Bay,SAN0076,SANPH03,76,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,3/22/2021,Sold,3/14/2023
Santorini Bay,SAN0077,SANPH03,77,Carpark,12.50,9963.917243,13460.3875,,,9963.917243,13460.3875,450.6302986,,0,,Available,3/14/2023
